X,Y
13.666647,49.31261
61.840096,48.983814
67.72428,50.744007
55.90074,51.774597
2.5852573,53.174175
34.24372,54.93819
49.809692,54.888336
39.57806,56.04429
69.649864,59.85229
47.25062,62.531845
2.2607737,63.00232
21.907143,63.388245
9.549748,64.03864
13.342357,64.06205
17.849342,63.820084
24.289812,63.870712
7.253297,64.85781
46.226944,63.656654
37.850258,65.732864
72.4723,66.42563
2.0569453,66.9868
13.517865,67.850784
73.636986,69.165474
54.85962,71.85072
49.168877,74.211006
64.86471,75.71132
47.37948,81.382996
45.762924,81.59554
34.22699,83.644165
72.75292,83.94097
55.798763,86.27019
63.462364,88.3228
53.292046,89.366554
74.01133,89.7457
43.557575,90.94268
46.03459,95.59858
20.190382,97.404686
46.884697,98.22392
5.8313355,99.34652
8.189421,99.829506
58.542786,99.37903
6.202781,101.2643
9.73249,101.83942
18.08907,103.873886
18.687935,103.69112
8.424943,107.01447
31.399616,107.4525
23.102655,109.13079
28.929665,109.42801
27.925856,110.46497
12.231619,113.01436
56.449898,115.49574
44.25383,5.205721
20.806322,6.4847584
18.81127,7.0441227
17.309902,8.880923
15.547113,10.792602
38.29657,12.296249
19.145142,14.058438
44.481422,16.518904
21.823944,18.50735
49.824585,19.403221
13.181725,21.311033
41.84185,20.60867
8.941575,21.69977
17.537703,24.403902
7.398999,26.21991
69.616455,26.715456
49.93708,27.750128
7.1372843,30.209599
47.470398,31.153763
36.725914,32.47376
45.88948,33.682117
48.53377,34.951073
34.12257,38.284985
66.34094,39.060165
9.067021,41.16783
30.322758,40.64595
54.29144,41.471645
56.44114,43.162224
9.22072,43.74411
21.183228,46.08067
65.00299,45.501244
60.939915,47.873074
49.97868,47.95267
13.368715,49.317627
61.877518,49.144417
67.81751,50.659103
55.745872,51.735497
2.6136148,53.288998
34.22139,54.86182
49.64993,54.94086
50.626976,54.890602
39.465748,56.244026
69.60566,59.856518
47.182037,62.645042
17.495842,63.961098
21.407728,63.32688
24.47449,63.84221
46.1139,63.843887
7.2925634,65.570145
37.827194,65.767105
72.59272,66.404015
1.7653317,66.98724
13.40638,67.62249
73.36369,69.17042
2.5216856,68.64403
54.907215,71.746445
49.400757,74.340355
64.95322,75.56861
47.289135,81.1222
34.189816,83.55194
72.68633,83.96519
55.665,86.240456
63.481895,88.183975
53.172306,89.44193
74.0541,89.68803
7.406516,91.21825
43.485455,90.87045
45.96151,95.66459
19.996193,97.59972
46.884403,98.20409
5.980439,99.14899
8.204555,99.78868
58.63926,99.314735
6.0481853,101.34519
9.664367,101.93003
18.19115,104.09749
18.903654,104.02718
23.232517,109.29011
28.888361,109.4452
27.96885,110.45429
12.1055565,113.00777
56.432888,115.401825
53.726013,1.617445
44.163982,5.132543
21.01289,6.456181
18.595934,8.584315
17.201775,8.87906
15.727322,11.194283
38.391342,12.248284
11.740162,16.95284
44.605396,16.520134
21.83643,18.38707
49.742256,19.435867
42.359097,20.517801
8.860594,21.740917
17.513447,24.451166
7.2507544,26.60937
69.644,26.665094
49.936638,27.828642
6.98988,30.32326
36.787354,32.476025
47.00874,31.717228
5.881997,34.51018
45.86946,33.526165
33.944492,38.016285
8.136362,39.472847
66.36662,39.04001
30.331593,40.647926
54.221733,41.36322
56.31445,43.109585
9.294163,43.648464
21.04595,46.119194
64.9858,45.63132
60.733433,47.679993
49.896393,47.847797
13.247065,49.46039
61.782475,49.15594
67.91111,50.682327
55.71522,51.745586
1.6241424,53.530773
60.117054,54.206177
34.18134,54.867985
49.57846,54.845596
39.30201,56.41119
69.57136,59.885
1.7589307,62.37333
21.716526,63.50466
47.274643,62.76452
2.7579827,63.84149
13.122392,63.63069
17.200848,64.194435
23.169542,63.641228
45.86513,64.135445
6.918406,65.567444
37.794937,65.70948
72.578125,66.45965
2.080947,66.63979
50.195904,67.953026
73.42497,69.09242
54.83396,71.61031
49.562145,75.035995
65.03056,75.641785
47.41617,80.9113
34.186928,83.65634
72.612526,83.99239
63.314247,87.94936
74.11299,89.48079
52.90501,89.59555
6.913869,91.60634
43.15282,90.553825
45.967834,95.81623
19.833614,97.61246
46.879974,98.24408
6.1146026,98.94261
8.484916,99.6429
58.69742,99.272575
6.129265,101.24095
9.428832,101.94719
60.520706,102.64046
18.406143,104.0003
19.039331,104.10986
28.85747,109.49674
22.815073,109.45868
12.028185,112.93913
56.36803,115.35051
22.920506,3.0742593
53.75788,1.589216
44.11273,5.0931134
21.04568,6.558412
17.171835,8.724975
15.613638,11.423127
22.642805,10.538077
38.35719,12.280779
10.559042,16.572342
44.705837,16.553114
21.945068,18.297558
49.67643,19.44708
42.34029,20.408806
8.725035,21.683952
17.461962,24.47523
50.506496,25.857548
5.5295725,26.263111
69.47192,26.626244
50.01724,27.85827
7.445594,29.463562
36.850758,32.492897
47.021473,31.988567
45.910217,33.456226
33.917747,37.94446
7.5534563,39.18956
66.37934,39.05962
30.420252,40.663723
54.254173,41.223255
56.349075,42.783253
9.25888,43.5377
20.920797,46.199955
64.94419,45.720978
49.9705,47.552666
13.200686,49.475918
61.690613,49.045452
68.24574,50.87513
55.871136,51.77642
2.0697904,53.809223
60.446247,54.351597
34.11429,54.958775
49.476334,54.46257
51.318935,54.769325
69.77429,60.010235
1.7605252,62.583557
7.2024527,63.17331
22.840435,63.537216
47.34925,62.761627
23.190252,63.636635
44.601364,64.277855
16.785309,64.32466
37.768074,65.62585
72.5068,66.73619
2.2528229,65.99968
13.21728,67.99848
49.551884,68.16288
73.41644,68.93179
41.442116,70.90237
55.042137,71.39474
49.71573,74.920815
65.120926,75.66827
2.5978785,77.2547
47.289814,80.79084
34.435936,83.81057
72.53183,83.99335
63.286522,87.8939
74.14674,89.43443
52.793358,89.68929
43.14782,90.56163
46.329544,95.74495
20.070944,97.469765
46.887306,98.29789
49.67263,97.77645
6.143403,99.04368
8.724655,99.185555
58.816635,99.20045
5.691035,100.85129
9.612079,101.99819
18.992035,104.27875
8.853635,108.27034
28.832956,109.590904
11.45117,112.40277
12.002628,112.90874
56.29553,115.29701
23.096195,3.1031451
44.057903,5.091092
21.072956,6.5009084
17.384018,8.925245
15.404207,11.361843
38.327297,12.328932
10.749128,16.936441
44.7968,16.538763
22.341734,17.988123
42.292458,20.380314
49.49225,19.737309
8.67755,21.684464
17.42804,24.44277
50.47028,25.583452
5.6561255,26.071844
69.348976,26.529762
50.057484,27.635153
7.1704826,29.655155
36.902687,32.490005
47.05152,31.882835
45.91511,33.549156
7.4384575,38.38747
34.000534,38.023903
66.31339,39.10793
30.46795,40.66624
54.281193,41.095127
56.32233,42.7687
9.136445,43.598415
20.845137,46.282074
64.88306,45.77257
61.696484,48.97847
13.106925,49.444065
68.3005,51.111137
6.3040323,52.102417
55.99426,51.759563
60.504135,54.490475
34.121628,55.076332
51.92734,55.08876
7.6099396,63.389275
16.274126,63.539246
47.422363,62.65821
2.0612226,63.612633
8.053664,63.687363
12.226284,63.840897
15.248013,64.14995
22.1223,63.717346
23.273252,63.749313
44.33486,64.31043
16.565834,64.38582
37.74109,65.63577
72.484726,67.12834
13.139423,68.00243
49.65048,68.21795
73.29141,68.79234
41.392555,71.02649
55.16932,71.36294
49.678806,74.8322
65.332146,75.58198
3.2786026,77.23179
47.330067,80.510666
34.59444,83.94989
72.66074,83.94362
5.3306828,84.5963
6.568704,88.70436
63.343124,87.99184
74.15283,89.407364
52.802456,89.93572
43.339367,90.73601
46.460083,95.48983
70.960556,96.19529
19.574337,97.52802
46.79376,98.309166
50.01477,97.91201
6.1393647,98.88937
10.953106,99.47085
40.553253,98.71797
58.94093,99.13845
9.851165,101.02875
9.812504,101.92056
19.14669,104.426254
7.965843,105.96251
31.066956,107.704506
28.797642,109.673
10.595796,112.34955
11.917078,112.91176
56.202404,115.21521
23.192436,3.1640449
44.005817,5.0828743
20.99327,6.407165
18.30264,8.833313
15.084274,11.450034
38.386173,12.337815
48.598198,13.6986685
11.161711,17.163105
11.918077,16.944986
44.93619,16.531075
50.841206,18.804966
15.682924,18.886927
15.502298,19.318497
42.21033,20.434795
49.3878,19.86413
8.642761,21.770197
17.523424,24.363298
50.371994,25.578321
69.25704,26.424625
50.064404,27.34737
7.168556,30.130875
36.932472,32.47116
47.138145,31.762783
7.4290247,32.268734
45.86039,33.61974
48.368797,34.92011
33.9634,38.06904
66.22246,39.1466
30.504827,40.65899
54.306843,41.034058
56.293,42.76012
9.056355,43.711327
20.815617,46.333836
64.842285,45.799473
61.705227,48.973732
12.957374,49.606213
68.0715,51.222313
6.7682643,52.23951
56.06532,51.707134
2.7817512,53.9091
34.10391,55.148228
49.91701,54.84673
51.28478,55.077297
47.512978,62.304665
16.236467,63.746437
21.940584,63.54148
2.3267198,63.54425
7.819173,63.949608
12.5760145,63.837585
23.585182,63.63421
26.701918,63.544838
44.505917,64.320885
37.734043,65.66393
13.05118,68.00834
73.07413,68.90482
2.6376235,69.677734
41.308258,70.894875
55.242153,71.40103
49.693264,74.841156
65.49294,75.41093
47.196117,80.22792
34.876694,84.15329
72.58905,83.94452
5.017338,84.901375
55.357235,84.9753
63.429184,88.082054
74.15593,89.32864
7.4869347,90.76672
43.609066,90.795166
52.844254,90.55699
46.28118,95.60909
70.82247,96.24674
19.484367,97.57492
46.819378,98.03391
6.269526,98.79424
40.332314,99.14158
59.0036,99.07652
9.8958,101.837685
50.88682,103.05729
19.19335,104.51967
7.6182623,105.898224
31.083569,107.66952
28.183994,109.59977
10.288327,111.245384
11.780478,112.83573
56.150208,115.18771
23.18208,3.115829
43.98785,5.0706897
20.833511,6.394558
17.469578,9.174559
14.36968,11.601491
38.483887,12.354262
11.518512,17.250895
45.03292,16.554132
12.369448,17.697563
49.336216,19.975985
41.316933,20.610348
8.712481,21.694572
17.552368,24.35582
6.2984653,24.64237
50.345623,25.770195
69.148705,26.361015
50.087322,27.430477
7.0716295,30.205221
36.969364,32.460114
47.16903,31.69941
7.2897243,32.63771
45.844322,33.61911
48.555664,34.99593
33.836086,38.032543
66.18043,39.174015
30.564737,40.641098
54.32074,41.042572
56.20744,42.744198
9.040321,43.81223
20.852882,46.347767
64.82235,45.840385
50.334427,47.894775
61.701687,49.025562
12.784204,49.69276
68.104774,51.109093
56.117226,51.62913
2.93135,53.248764
34.05215,55.095398
49.754612,54.791695
52.377388,55.446743
2.1620345,62.28205
47.408825,62.127064
7.3680935,63.250824
15.86577,64.24517
21.883549,63.389816
9.660298,63.732765
23.401989,63.6605
44.749878,64.196754
37.740257,65.653915
72.63641,66.77437
13.001478,68.070625
50.408733,68.13998
72.97632,68.96271
1.9675143,69.13927
41.167755,71.0561
55.37178,71.166466
49.857037,74.831474
65.34358,75.91413
47.214947,80.27402
34.970905,84.22064
72.49641,83.94111
54.608746,87.28822
74.18995,89.22827
8.963552,90.51584
52.82328,90.50939
43.791325,90.81194
2.9229045,91.77038
70.64707,96.26547
19.56868,97.57938
46.62243,97.74717
6.5250025,98.71285
7.636424,100.249825
40.737953,99.17976
59.07203,99.018234
9.891774,101.89327
50.669243,103.243286
19.21127,104.534775
14.864411,104.499916
7.363044,105.77979
31.180264,107.56963
28.238123,109.633995
10.397982,111.25742
11.770121,112.7624
56.11815,115.25758
23.106485,3.0401273
43.971615,5.070197
20.849457,6.4191375
17.399508,8.519022
14.423315,11.550642
38.502007,12.382472
11.354697,17.034336
13.531383,16.210754
44.96752,16.52379
15.664938,18.628822
49.23629,20.06194
41.324642,20.639906
8.823205,21.50049
40.567047,22.783873
9.623912,22.822372
17.52526,24.348015
6.981165,25.204887
69.017204,26.34021
50.19043,27.581545
6.864493,29.981958
37.01382,32.455536
47.163673,31.642979
45.911846,33.57036
48.268425,35.03672
55.548534,36.102406
33.72381,37.926838
66.165665,39.195873
30.615501,40.61878
54.272293,41.015778
56.117603,42.70854
9.144044,43.87662
5.827003,44.53245
20.843029,46.349556
64.79175,45.899418
61.65794,49.03067
12.645226,49.788197
68.11077,51.294804
56.08628,51.58555
6.1299157,52.174587
34.08928,54.992367
49.82345,54.85357
52.040325,55.114517
61.20758,54.63494
2.6824355,62.05531
47.334053,62.242306
22.050978,63.403854
15.269606,63.48297
22.977623,63.39425
45.058857,64.0014
47.19274,63.85343
2.220575,65.915985
6.5032973,65.84147
37.76388,65.6428
72.5815,66.50732
13.032131,68.05429
72.886635,68.766205
41.18895,71.189064
55.32354,70.997604
49.867397,74.85197
47.15964,80.49247
35.001263,84.13509
72.398476,83.93892
5.392206,86.067024
54.739002,86.97185
74.21938,89.16172
52.547817,90.40402
8.606692,91.02203
43.958103,90.82639
3.1648889,91.78234
70.48857,96.3063
19.488264,97.64274
46.517273,97.58418
6.4823923,98.6639
8.123627,99.86807
59.204304,98.93837
9.83965,101.92409
19.361969,104.476234
7.4878187,105.759766
28.306019,109.63863
10.45572,111.24264
11.814229,112.75475
56.09531,115.30498
23.05925,3.074479
53.721405,1.6059523
43.94695,5.076548
20.795269,6.390649
17.37705,8.94467
14.440759,11.841231
38.493477,12.387816
11.230718,16.567396
13.335226,15.92872
44.883266,16.500011
49.120663,20.079023
8.614093,21.427505
54.95545,22.296581
40.58386,23.036127
17.502386,24.346498
7.1898565,24.709545
50.496277,26.622694
68.95042,26.3274
50.267605,27.687244
6.9333525,30.172987
37.04718,32.451744
47.27872,31.66587
45.985687,33.502533
47.961475,34.998646
55.34178,36.13298
33.693874,37.89575
66.172874,39.236763
30.64243,40.619926
54.28721,40.764896
56.095238,42.677525
9.249335,43.849323
20.801424,46.353317
64.73246,45.962456
61.654583,48.99255
12.528706,49.84342
67.87591,51.338024
5.640669,52.69725
56.024994,51.575974
34.099205,54.873962
49.71177,54.999477
51.718475,55.288742
61.19352,54.835827
3.0754528,60.405067
3.1981769,62.164795
47.068237,62.30535
22.426264,63.44921
10.37982,63.961945
13.66361,63.750305
14.832429,65.27772
16.537035,63.720367
22.966183,63.41488
45.3619,63.83155
7.0322266,65.75465
37.719265,65.63881
72.4818,66.64934
13.326927,67.89586
72.77574,68.461044
41.37087,71.3313
55.232727,70.95603
49.793068,74.90399
47.11713,80.423386
35.22711,84.288246
72.32488,83.92618
4.8966327,85.97381
54.891376,86.874176
74.271515,89.12053
52.24861,90.419464
8.537504,91.29648
43.885857,90.93193
70.521675,96.04141
46.594223,97.283295
6.6567454,98.82624
19.258186,97.757
59.28339,98.90166
14.733059,101.2862
6.21998,101.23965
9.73496,101.969345
19.372046,104.356026
31.085804,107.43352
28.321697,109.64673
10.472154,111.27924
11.854806,112.746956
56.102833,115.27781
43.903614,5.068388
20.649458,6.5141335
17.19864,8.989601
14.289447,12.158478
38.514824,12.395002
27.399261,15.050043
11.148135,16.435162
13.894574,16.1146
44.988678,16.536818
42.571285,20.023743
49.035954,20.099705
8.388235,21.482174
55.27578,22.35282
17.466467,24.367302
50.417583,26.442396
68.95228,26.29059
50.276176,27.82001
7.2140675,30.22254
37.08004,32.441067
47.497646,31.811451
45.8228,33.56367
55.128433,36.055714
33.69855,37.92531
8.304977,39.111748
66.17579,39.28216
30.65703,40.61675
54.08685,40.71671
56.14478,42.659893
9.207892,43.82819
20.814707,46.338184
64.62222,46.027622
61.61613,48.909122
12.418233,49.943424
67.87243,51.27461
55.988422,51.56992
4.921975,52.516754
34.060303,54.746124
49.603703,55.04928
52.577087,55.399197
3.1415858,58.583652
46.874073,62.413815
3.0097718,63.003998
6.7740993,63.16999
22.274204,63.602257
13.570275,63.677353
17.799425,64.00094
22.928782,63.5737
1.753078,64.80393
6.4134645,66.08822
37.626408,65.65823
3.249508,67.91892
72.58765,68.30932
2.0125089,68.840866
41.441177,71.32062
55.24825,70.71967
49.845104,74.924995
8.700844,77.32683
47.252193,80.25486
35.35443,84.287315
72.24251,83.90203
54.84039,86.94226
74.37108,89.10432
52.081738,90.43901
8.406029,91.22602
43.55947,90.97099
70.58879,96.08645
46.52084,97.15127
6.604311,98.660645
19.24157,97.678665
8.6377,99.230446
49.79665,98.56274
59.363815,98.85355
14.89259,101.1927
6.00153,100.96801
9.681056,102.007866
19.311096,104.250145
8.061914,105.881676
9.661843,107.021736
31.037971,107.33706
28.231798,109.69786
10.471396,111.32313
11.863615,112.73787
14.612711,113.42397
56.091602,115.215546
43.839893,5.0804024
20.772705,6.768351
14.199399,11.757254
38.567013,12.404722
27.434605,15.088099
11.3471,16.35662
45.669983,16.638865
42.69413,19.452164
48.98081,20.203299
8.747964,21.485588
55.394577,22.50127
40.24109,23.037184
17.444447,24.372938
50.2697,26.17241
68.94877,26.245914
49.90771,28.55997
6.76621,30.243336
37.118557,32.434795
47.68525,32.11198
45.81864,33.712765
5.4169865,35.233116
5.2912655,35.63535
54.70183,35.93109
33.710503,37.90126
8.555683,39.37127
66.15985,39.30271
30.57232,40.63287
53.973225,40.664913
56.16346,42.643833
9.126732,43.83207
20.738304,46.332195
64.496216,46.071945
59.282055,47.568825
61.639423,48.83722
12.140203,49.982025
56.016876,51.656425
4.9662957,52.255157
33.99389,54.672768
49.491417,55.005955
52.993156,55.48383
61.507282,55.073544
69.57639,59.942955
46.75848,62.499798
2.0005214,63.697662
8.723102,63.108414
13.094618,63.690117
23.214842,63.61876
1.8655424,64.55869
37.553707,65.67976
7.231159,66.38118
2.0753353,68.66607
72.394875,68.44751
41.43551,71.14692
55.17275,70.51521
49.748226,74.857285
8.595153,77.67467
47.283535,80.21035
72.18385,83.879196
35.860912,84.28497
54.756523,87.33546
74.42965,89.077545
52.177242,90.54484
8.393645,90.981766
43.479446,90.99961
3.8130097,92.334755
47.802216,92.74911
10.332957,95.66468
70.39884,95.99257
46.428562,96.99492
6.7679434,98.609245
19.137001,97.5203
49.699436,98.75773
59.54121,98.732124
15.029142,101.26422
9.737898,101.90631
19.384823,104.19164
8.166313,105.747345
9.217085,107.15625
31.223175,107.28463
28.079973,109.72937
10.541913,111.3399
11.783471,112.72931
56.102467,115.178314
23.966389,3.4783406
35.17472,3.8158379
43.789646,5.106274
21.146349,6.45615
18.115406,9.169224
14.497848,11.928789
38.57224,12.409335
27.219421,14.88921
45.776726,16.601227
11.314498,16.754864
13.546959,16.627575
22.879045,19.295326
42.758175,19.288395
15.523611,19.757507
48.886875,20.348274
8.831102,21.37284
40.116188,22.893751
55.208614,22.478872
17.410202,24.400555
7.471883,25.132982
50.118263,25.326855
68.89984,26.216158
49.829052,28.987818
6.6108193,29.915071
37.16213,32.444225
48.54182,32.531116
5.2049007,35.936886
54.816654,36.13231
33.597023,37.818985
8.437843,39.3982
66.137695,39.31282
53.633442,40.511936
30.592583,40.629658
56.13488,42.63224
9.064095,43.83454
20.60291,46.293327
64.474236,46.178974
61.711037,48.77719
11.794234,50.011898
5.1459684,52.400837
56.148243,51.771423
33.85422,54.63058
49.372375,55.112423
53.058,55.366577
61.412365,55.409092
69.56524,60.035275
46.699768,62.542377
9.322895,62.99419
12.334353,63.637276
22.78961,63.375114
23.483498,63.47693
2.0059142,64.43301
17.300632,64.41185
37.528736,65.71251
7.5486917,66.074234
72.339455,68.54083
41.148144,71.14838
55.37289,70.77946
3.785696,75.22557
49.460033,74.54576
47.19458,80.17119
72.14663,83.86161
35.731148,84.71302
54.086502,87.851555
74.470245,89.06896
8.470908,90.95769
51.90712,90.53186
3.4517598,92.177666
47.63599,92.800865
10.361847,96.35672
70.47076,95.89567
18.973328,97.43122
46.352608,96.83301
6.991759,98.433754
59.686398,98.67744
5.485939,99.26058
9.864383,101.89579
15.390318,104.23099
19.326818,104.0472
8.017341,105.75994
8.110144,108.00373
31.313622,107.27488
27.972256,109.69333
10.279639,111.105095
11.665596,112.71224
56.00806,115.20762
34.784843,3.8003745
43.732533,5.098976
20.903967,6.5869017
18.109602,8.854108
22.718794,9.998723
14.424541,12.138713
38.540516,12.386561
27.321783,14.551234
45.7693,16.4932
10.943672,17.07927
14.035213,16.886053
17.178806,18.157911
22.911377,19.291353
42.71867,19.248755
15.194965,20.047485
48.73119,20.464756
8.834816,21.287945
40.15982,22.90397
54.934998,22.50516
17.326809,24.44015
50.041252,26.007805
68.864555,26.199902
49.731945,29.01619
6.3411174,30.23895
37.19554,32.46806
48.57995,32.34312
33.510727,37.804375
66.09849,39.32059
53.549812,40.445534
30.602179,40.64584
56.116093,42.628716
9.046188,43.866783
20.696436,46.4535
64.33284,46.273296
61.7032,48.69585
11.732227,49.965214
5.166806,52.587456
56.31987,51.833405
33.67468,54.62819
49.15641,55.15832
53.082973,55.560387
69.372505,60.017323
46.72636,62.516785
22.377462,63.419838
9.691685,63.9842
11.966539,63.82821
12.047243,63.750145
22.997578,63.56539
16.72067,64.12668
37.4948,65.74681
7.6757298,66.3853
2.071569,67.52665
72.591194,68.58517
22.767273,70.07562
40.946472,71.25497
4.035927,75.06782
49.347675,74.46102
47.051517,80.120834
72.062775,83.84919
35.736027,84.75689
55.58695,85.23686
54.389908,88.32067
74.50014,89.050804
8.088417,90.95662
51.731243,90.70056
3.285584,92.27208
47.516132,92.706635
70.47625,95.663376
46.30908,96.69044
7.3553476,98.54088
18.983421,97.73354
59.603848,98.63221
9.803013,101.90794
15.792053,104.57529
19.259506,103.854904
8.710438,106.19257
31.275581,107.288704
27.932732,109.65075
10.186936,111.18214
11.631798,112.711296
55.89523,115.22107
34.7648,3.8456068
43.703247,5.0591307
20.329706,6.950579
18.677927,7.6307573
16.469019,9.473569
22.915182,9.983752
14.449815,12.511533
38.574917,12.377681
27.397245,14.554138
10.327741,16.306894
14.180881,16.819372
16.778616,18.194506
22.832727,19.333841
42.70079,19.230148
15.181835,20.29251
48.53778,20.519289
8.83399,21.2935
54.67726,22.655773
17.24052,24.454655
50.12074,26.438171
68.86725,26.198454
49.897587,28.639673
6.6121154,30.379408
37.19329,32.489227
48.621616,31.615417
7.322217,33.372307
6.724887,38.399864
33.564884,37.956512
66.04707,39.310577
53.447002,40.347595
30.615295,40.65569
56.11058,42.57424
9.050574,43.97423
20.477695,46.457012
64.18488,46.348763
61.606014,48.617386
11.694924,49.942497
5.838457,52.15048
56.468063,51.855846
33.673107,54.61861
53.368244,55.69776
2.3499994,60.185207
69.33952,59.92656
46.833057,62.40068
1.6497753,63.601883
15.972916,63.96068
22.643213,63.62977
9.645444,63.771515
11.113746,65.34066
12.124826,63.66356
23.03482,63.298866
16.520548,64.14678
37.48473,65.760445
1.8688316,66.07711
72.48928,68.54513
22.951921,70.261665
40.93054,71.3763
54.929985,71.215004
49.381622,74.57547
46.93572,80.09476
71.96761,83.855576
54.05994,89.14735
74.50172,88.97601
7.6802006,91.126564
51.70436,90.926506
70.721466,95.617615
46.175156,96.59522
7.7375536,98.769966
18.825365,97.965935
59.73599,98.580284
47.390816,99.45414
9.789578,101.81799
15.536564,104.60054
19.318933,103.78899
7.905635,105.31305
14.520107,104.89012
8.129269,105.89403
27.862461,109.74406
10.21772,111.25094
11.602876,112.69124
55.913937,115.23591
34.911983,3.976241
43.69532,5.0272613
20.39822,6.7438188
23.069601,9.800256
14.38902,12.594472
38.607376,12.377278
45.9164,16.441143
14.140554,16.883512
42.71584,19.23145
22.942875,19.55509
8.900353,21.428423
48.829315,20.72004
54.5825,22.709862
17.188803,24.444887
7.091131,25.587723
50.173595,26.583462
68.90293,26.21863
49.92902,28.548338
6.645282,29.980356
62.534725,29.435001
37.217113,32.48477
7.7322664,33.685184
6.615117,38.19951
66.01732,39.301388
53.35598,40.228577
30.600908,40.614246
56.04752,42.461952
9.000301,44.055923
20.314018,46.410023
64.061005,46.41476
15.347647,48.461018
61.500214,48.755405
11.564049,50.025066
68.525276,51.28624
6.1243105,51.824646
56.503937,51.84718
33.717415,54.61068
53.53918,55.72838
69.43769,59.898773
46.95133,62.224422
1.7400141,63.391884
16.330809,63.194206
22.40724,63.679955
9.750096,64.0117
11.858734,63.870277
16.570625,64.36833
1.7787838,65.452446
37.53078,65.70644
72.27652,68.41789
2.9912033,69.94676
55.23679,70.902534
40.849777,71.56602
2.6683652,74.50644
49.372547,74.64525
2.5844631,79.144714
46.85582,80.12248
71.909874,83.869804
54.157223,88.588066
74.50129,88.85719
4.808231,91.19679
51.90793,91.04924
47.78231,93.30531
70.64565,95.86225
45.897034,96.54832
7.650344,98.928696
18.593971,97.90062
59.77512,98.487755
8.169086,99.44338
48.147438,99.99505
6.0455117,100.016556
9.811707,101.689735
19.440763,103.79969
13.348443,104.74668
8.357338,105.97179
27.705547,109.96371
10.352034,111.34477
27.772774,110.62988
11.508461,112.64398
55.89785,115.26795
43.65902,5.034185
20.363659,6.968876
22.787073,9.614741
14.709134,12.3230295
38.613968,12.384723
27.441414,14.961717
14.061161,17.34714
42.644154,19.138788
23.043531,19.508242
48.73973,20.834333
8.386059,21.90977
9.295643,22.017273
12.491211,21.98181
54.536404,22.703302
17.182339,24.436972
6.5317564,24.987513
50.115005,26.629486
68.91673,26.275434
49.88064,28.743217
6.494799,29.911095
62.62697,29.67411
37.25022,32.472073
7.4377966,33.769768
6.823902,38.197968
33.46021,37.9956
66.03339,39.334496
53.323486,40.111954
2.9218223,40.79933
30.536413,40.548393
60.919495,42.346146
55.98171,42.322376
8.923962,44.049004
20.155766,46.35436
63.992256,46.475323
15.235214,48.124557
61.443413,48.675983
11.334296,50.191093
68.34318,51.29275
56.62407,51.859577
33.646797,54.62246
53.31056,55.96185
2.6571407,60.235252
69.51694,59.98837
47.037785,62.141876
1.7140353,63.1289
15.866825,63.17964
9.861877,63.905502
10.812858,63.555695
22.435974,63.215553
16.654263,64.14041
2.015697,65.78588
37.661247,65.63578
72.287636,68.50007
55.68154,70.54594
40.787537,71.74616
49.325745,74.688835
46.793503,80.14857
46.61457,80.53325
71.894,83.86392
54.130722,88.48602
74.545456,88.744446
9.122126,90.22771
4.6965847,90.954956
52.2702,90.99711
45.754704,96.46939
70.29875,95.96646
7.2535124,98.37684
18.467955,97.84396
59.820362,98.35475
10.367179,98.04147
5.9246545,99.94995
9.871129,101.80889
49.326515,102.44211
19.300379,103.927734
50.104275,103.27412
12.991932,104.949905
8.526269,105.91356
31.498508,107.40567
27.64531,110.1488
27.707981,110.74628
10.995954,112.57874
55.835476,115.26925
43.571503,5.057574
20.213173,7.0061455
21.801134,9.996158
14.715747,12.364302
38.60812,12.423324
13.298552,13.9987755
14.316062,17.040323
42.801098,19.024508
23.03386,19.44452
48.665276,21.048883
8.239158,22.199846
9.222076,22.02298
12.610587,21.768238
54.61828,22.636381
17.192566,24.408009
49.70861,26.538107
68.857254,26.33817
49.801693,29.020418
62.565586,29.785324
37.283978,32.44605
6.487528,34.39189
33.597164,37.955883
7.368643,38.596504
66.01711,39.377094
53.30656,40.05455
3.2129898,40.951622
30.537296,40.5345
55.799297,42.1826
60.908825,42.115944
8.893472,44.022068
20.026794,46.35558
63.951324,46.51453
15.188992,47.969
61.431087,48.6231
11.01779,50.29469
68.3063,51.384075
6.357745,52.845325
56.595352,51.934994
48.958633,55.858177
53.6902,56.339054
2.7129812,59.481777
69.460175,60.15187
47.0652,62.213974
3.3390198,62.923676
15.452005,63.726433
10.1155405,63.905037
10.764439,63.745445
12.806741,63.77105
22.802486,63.454323
16.926157,64.131165
2.3272014,65.83322
7.588706,65.207054
37.759857,65.65386
72.27506,67.0848
72.41186,68.62936
40.54026,71.69962
49.394077,74.750404
2.8733213,78.56764
46.82513,80.17386
46.539173,81.22371
71.854225,83.862976
54.115467,88.318954
74.59722,88.65957
51.82276,91.20863
47.516388,93.536255
45.762825,96.21718
70.22179,95.750626
4.4628515,97.10728
7.4421864,98.26681
18.516094,97.91238
59.96588,98.29944
12.642552,99.3852
5.4560704,100.07318
9.970645,102.073975
16.024216,103.80703
19.296824,104.00189
8.85053,106.37368
31.493176,107.296
27.881033,109.922005
27.924356,110.54651
11.513576,112.45425
14.851418,113.30945
55.884377,115.19515
57.868298,2.6067903
33.796677,3.7160974
43.494446,5.090048
20.334925,7.132118
21.627607,9.796962
14.810555,12.60861
